@RELATION weatherData

@ATTRIBUTE 'season' {autumn, winter, spring, summer}
@ATTRIBUTE 'time' {'00:00', '03:00', '06:00', '09:00', '12:00', '15:00', '18:00', '21:00'}
@ATTRIBUTE 'temperature' NUMERIC
@ATTRIBUTE 'pressure' NUMERIC
@ATTRIBUTE 'humidity' NUMERIC
@ATTRIBUTE 'precipitation' NUMERIC
@ATTRIBUTE 'health_influence' {positive, negative, dangerous}

@DATA
autumn,'15:00',4.9,774.1,76,?,positive
autumn,'12:00',4.6,773.0,79,?,positive
autumn,'09:00',4.7,771.7,86,?,negative
autumn,'06:00',5.6,770.7,88,?,negative
autumn,'03:00',7.0,769.8,87,?,negative
autumn,'00:00',7.5,768.7,83,?,negative
autumn,'21:00',7.9,767.8,81,?,negative
autumn,'18:00',8.1,766.8,84,?,negative
autumn,'15:00',8.8,766.5,84,?,negative
autumn,'12:00',8.2,766.1,81,?,negative
autumn,'09:00',7.4,765.4,90,?,negative
autumn,'06:00',7.1,764.8,95,?,negative
autumn,'03:00',6.7,764.5,97,?,negative
autumn,'00:00',7.1,764.2,97,?,negative
autumn,'21:00',7.3,763.5,97,?,negative
autumn,'18:00',9.1,763.1,94,?,negative
autumn,'15:00',9.7,762.6,86,?,negative
autumn,'12:00',9.4,762.3,97,?,negative
autumn,'09:00',9.1,761.8,100,?,negative
autumn,'06:00',9.0,761.2,97,?,negative
autumn,'03:00',9.0,761.2,96,?,negative
autumn,'00:00',9.5,761.2,92,?,negative
autumn,'21:00',9.7,761.5,92,0.1,negative
autumn,'18:00',10.7,761.5,82,?,negative
autumn,'15:00',10.9,762.0,82,?,negative
autumn,'12:00',10.7,762.3,85,?,negative
autumn,'09:00',10.4,762.4,88,?,negative
autumn,'06:00',9.8,762.5,92,?,negative
autumn,'03:00',9.7,762.9,90,?,negative
autumn,'00:00',8.5,763.0,93,?,negative
autumn,'21:00',7.7,763.3,88,?,negative
autumn,'18:00',8.5,763.6,85,?,negative
autumn,'15:00',8.6,763.2,85,?,negative
autumn,'12:00',8.5,762.8,84,?,negative
autumn,'09:00',8.2,761.9,85,?,negative
autumn,'06:00',8.1,760.8,84,?,negative
autumn,'03:00',8.3,759.7,86,?,negative
autumn,'00:00',8.5,758.2,87,?,negative
autumn,'21:00',8.8,756.8,87,1,negative
autumn,'18:00',8.8,755.2,90,?,negative
autumn,'15:00',9.6,753.8,93,?,negative
autumn,'12:00',9.7,752.4,99,?,negative
autumn,'09:00',10.0,751.6,97,4,negative
autumn,'06:00',9.3,753.1,98,?,negative
autumn,'03:00',8.7,755.1,97,?,negative
autumn,'00:00',8.1,756.8,95,?,negative
autumn,'21:00',8.3,758.1,80,0.1,positive
autumn,'18:00',8.5,759.5,79,?,positive
autumn,'15:00',7.8,761.1,80,?,positive
autumn,'12:00',7.5,761.7,87,?,negative
autumn,'09:00',5.7,762.1,92,?,negative
autumn,'06:00',6.7,762.8,94,?,negative
autumn,'03:00',7.1,763.6,91,?,negative
autumn,'00:00',6.9,764.5,91,?,negative
autumn,'21:00',7.6,764.6,90,?,negative
autumn,'18:00',8.4,764.4,84,?,negative
autumn,'15:00',9.9,763.6,84,?,negative
autumn,'12:00',8.8,762.7,87,?,negative
autumn,'09:00',7.3,762.2,80,0.1,positive
autumn,'06:00',6.4,763.2,70,?,positive
autumn,'03:00',6.7,765.0,68,?,positive
autumn,'00:00',7.1,766.6,68,?,positive
autumn,'21:00',5.9,768.0,79,?,positive
autumn,'18:00',5.3,769.6,80,?,positive
autumn,'15:00',5.9,770.8,79,?,positive
autumn,'12:00',4.5,771.7,87,?,negative
autumn,'09:00',3.0,772.1,89,?,negative
autumn,'06:00',3.3,772.6,91,?,negative
autumn,'03:00',3.2,772.8,90,?,negative
autumn,'00:00',4.7,773.4,87,?,negative
autumn,'21:00',5.7,773.6,83,?,negative
autumn,'18:00',5.9,773.6,85,?,negative
autumn,'15:00',5.9,774.0,86,?,negative
autumn,'12:00',5.3,774.2,89,?,negative
autumn,'09:00',5.3,773.9,89,?,negative
autumn,'06:00',5.4,773.8,88,?,negative
autumn,'03:00',5.1,773.8,88,?,negative
autumn,'00:00',5.1,773.8,89,?,negative
autumn,'21:00',5.3,773.3,94,0.1,negative
autumn,'18:00',6.5,773.2,86,?,negative
autumn,'15:00',7.7,773.1,85,?,negative
autumn,'12:00',7.5,773.0,80,?,positive
autumn,'09:00',6.3,772.7,82,0.1,negative
autumn,'06:00',5.7,772.8,86,?,negative
autumn,'03:00',5.7,772.7,85,?,negative
autumn,'00:00',5.3,772.7,89,?,negative
autumn,'21:00',5.3,772.6,91,0.1,negative
autumn,'18:00',4.7,772.4,91,?,negative
autumn,'15:00',4.7,772.4,92,?,negative
autumn,'12:00',7.5,771.8,87,?,negative
autumn,'09:00',7.9,771.7,88,?,negative
autumn,'06:00',7.1,771.9,94,?,negative
autumn,'03:00',7.8,772.0,91,?,negative
autumn,'00:00',8.2,772.4,85,?,negative
autumn,'21:00',8.6,772.4,80,?,positive
autumn,'18:00',9.3,772.5,76,?,positive
autumn,'15:00',9.7,772.8,80,?,positive
autumn,'12:00',8.7,773.1,92,?,negative
autumn,'09:00',6.4,772.8,97,0.3,negative
autumn,'06:00',5.3,772.4,91,?,negative
autumn,'03:00',6.0,772.4,85,?,negative
autumn,'00:00',6.0,772.0,83,?,negative
autumn,'21:00',6.3,771.2,81,?,negative
autumn,'18:00',6.4,770.6,79,?,positive
autumn,'15:00',6.8,769.6,78,?,positive
autumn,'12:00',6.6,768.6,79,?,positive
autumn,'09:00',6.3,766.9,82,?,negative
autumn,'06:00',7.1,765.0,87,?,negative
autumn,'03:00',8.7,763.0,79,?,positive
autumn,'00:00',9.4,761.6,74,?,positive
autumn,'21:00',9.8,760.3,84,3,negative
autumn,'18:00',7.6,759.2,96,?,negative
autumn,'15:00',6.5,759.9,93,?,negative
autumn,'12:00',6.0,762.0,89,?,negative
autumn,'09:00',4.7,762.4,82,?,negative
autumn,'03:00',5.3,762.4,92,?,negative
autumn,'00:00',5.8,761.5,91,?,negative
autumn,'21:00',6.0,760.6,88,2,negative
autumn,'18:00',6.5,759.2,88,?,negative
autumn,'15:00',8.4,757.9,76,?,positive
autumn,'12:00',6.5,757.3,83,?,negative
autumn,'09:00',5.8,756.7,86,?,negative
autumn,'06:00',5.5,756.2,89,?,negative
autumn,'03:00',6.0,756.3,89,?,negative
autumn,'00:00',7.3,756.3,87,?,negative
autumn,'21:00',7.8,755.9,84,?,negative
autumn,'18:00',8.5,755.5,79,?,positive
autumn,'15:00',8.7,754.6,78,?,positive
autumn,'12:00',7.6,754.3,81,?,negative
autumn,'09:00',7.3,753.8,84,?,negative
autumn,'06:00',7.2,753.6,84,?,negative
autumn,'03:00',6.7,753.8,86,?,negative
autumn,'00:00',5.7,754.0,91,?,negative
autumn,'21:00',4.8,754.3,90,?,negative
autumn,'18:00',4.1,754.4,92,?,negative
autumn,'15:00',3.8,754.1,92,?,negative
autumn,'12:00',2.5,753.3,93,?,negative
autumn,'09:00',3.1,752.7,74,?,positive
autumn,'06:00',2.7,753.0,75,?,positive
autumn,'03:00',3.5,755.6,73,?,positive
autumn,'00:00',5.3,757.2,66,?,positive
autumn,'21:00',6.7,758.5,62,?,positive
autumn,'18:00',8.5,759.5,52,?,positive
autumn,'15:00',10.2,760.4,51,?,positive
autumn,'12:00',6.6,761.4,69,?,positive
autumn,'09:00',4.0,762.1,85,?,negative
autumn,'06:00',5.5,762.4,85,?,negative
autumn,'03:00',6.3,763.1,91,?,negative
autumn,'00:00',6.9,763.4,90,?,negative
autumn,'21:00',8.0,763.7,82,?,negative
autumn,'18:00',9.1,764.1,72,?,positive
autumn,'15:00',10.1,764.4,72,?,positive
autumn,'12:00',9.1,764.9,76,?,positive
autumn,'09:00',7.8,765.1,86,0.1,negative
autumn,'06:00',7.7,765.5,86,?,negative
autumn,'03:00',8.1,766.0,86,?,negative
autumn,'00:00',8.7,766.2,84,?,negative
autumn,'21:00',9.2,766.2,83,0.1,negative
autumn,'18:00',9.1,766.4,92,?,negative
autumn,'15:00',9.7,766.6,86,?,negative
autumn,'12:00',8.0,767.1,91,?,negative
autumn,'09:00',5.8,767.8,92,?,negative
autumn,'06:00',5.0,769.0,87,?,negative
autumn,'03:00',5.3,770.1,83,?,negative
autumn,'00:00',5.6,770.9,79,?,positive
autumn,'21:00',5.1,771.8,70,?,positive
autumn,'18:00',4.7,772.4,65,?,positive
autumn,'15:00',5.8,773.0,64,?,positive
autumn,'12:00',5.8,772.9,86,?,negative
autumn,'09:00',0.0,772.4,99,?,negative
autumn,'06:00',-0.6,771.4,96,?,negative
autumn,'03:00',1.0,770.7,88,?,negative
autumn,'00:00',3.1,769.9,81,?,negative
autumn,'21:00',2.7,769.4,74,0.4,positive
autumn,'18:00',4.7,768.4,62,?,positive
autumn,'15:00',6.3,767.8,64,?,positive
autumn,'12:00',4.7,767.1,87,?,negative
autumn,'09:00',3.8,766.0,92,3,negative
autumn,'06:00',4.2,764.4,95,?,negative
autumn,'03:00',4.7,762.9,95,?,negative
autumn,'00:00',4.8,761.1,95,?,negative
autumn,'21:00',5.1,759.3,92,1,negative
autumn,'18:00',6.5,757.4,79,?,positive
autumn,'15:00',7.4,755.2,77,?,positive
autumn,'12:00',6.3,753.2,85,?,negative
autumn,'09:00',4.7,751.4,99,1,negative
autumn,'06:00',4.9,750.0,95,?,negative
autumn,'03:00',5.5,749.0,88,?,negative
autumn,'00:00',5.5,748.6,97,?,negative
autumn,'21:00',5.7,747.9,99,3,negative
autumn,'18:00',6.5,747.3,89,?,negative
autumn,'15:00',8.5,746.7,76,?,positive
autumn,'12:00',7.6,746.0,82,?,negative
autumn,'09:00',5.4,744.8,95,11,negative
autumn,'06:00',5.7,744.1,92,?,negative
autumn,'03:00',6.7,743.3,97,?,negative
autumn,'00:00',6.9,741.9,97,?,negative
autumn,'21:00',8.4,741.1,84,2,negative
autumn,'18:00',8.7,739.6,89,?,negative
autumn,'15:00',8.9,738.7,93,?,negative
autumn,'12:00',7.3,738.8,96,?,negative
autumn,'09:00',6.9,740.1,94,3,negative
autumn,'06:00',6.5,742.0,94,?,negative
autumn,'03:00',6.8,744.8,93,?,negative
autumn,'00:00',7.7,747.9,83,?,negative
autumn,'21:00',8.4,750.5,84,?,negative
autumn,'18:00',9.0,752.6,88,?,negative
autumn,'15:00',7.4,755.2,90,?,negative
autumn,'12:00',7.1,756.8,85,?,negative
autumn,'09:00',6.1,757.4,88,?,negative
autumn,'06:00',5.5,758.5,85,?,negative
autumn,'03:00',5.9,759.3,82,?,negative
autumn,'00:00',6.7,760.0,82,?,negative
autumn,'21:00',7.5,760.3,80,?,positive
autumn,'18:00',8.9,759.6,74,?,positive
autumn,'15:00',10.0,758.5,67,?,positive
autumn,'12:00',8.5,756.8,73,?,positive
autumn,'09:00',6.8,754.1,94,3,negative
autumn,'06:00',7.6,751.6,94,?,negative
autumn,'03:00',8.7,750.4,93,?,negative
autumn,'00:00',9.3,750.4,92,?,negative
autumn,'21:00',9.5,750.7,87,?,negative
autumn,'18:00',10.9,750.2,80,?,positive
autumn,'15:00',11.5,749.3,78,?,positive
autumn,'12:00',10.6,748.7,86,?,negative
autumn,'09:00',8.7,747.2,89,?,negative
autumn,'06:00',8.6,746.2,83,?,negative
autumn,'03:00',9.1,745.7,77,?,positive
autumn,'00:00',10.0,746.0,71,?,positive
autumn,'21:00',10.7,746.0,?,0.1,?
autumn,'18:00',12.3,745.6,61,?,positive
autumn,'15:00',13.1,745.6,62,?,positive
autumn,'12:00',12.4,744.6,79,?,positive
autumn,'09:00',11.9,743.2,85,1,negative
autumn,'06:00',14.7,742.0,88,?,negative
autumn,'03:00',15.1,743.0,82,?,negative
autumn,'00:00',14.7,744.8,84,?,negative
autumn,'21:00',14.6,745.2,87,0.8,negative
autumn,'18:00',13.4,745.6,93,?,negative
autumn,'15:00',12.5,747.1,91,?,negative
autumn,'12:00',12.6,748.5,82,?,negative
autumn,'09:00',8.8,749.4,95,?,negative
autumn,'06:00',8.2,749.3,93,?,negative
autumn,'03:00',9.5,749.0,89,?,negative
autumn,'00:00',11.1,748.5,85,?,negative
autumn,'21:00',11.1,748.0,82,4,negative
autumn,'18:00',11.6,747.4,81,?,negative
autumn,'15:00',11.5,746.2,76,?,positive
autumn,'12:00',10.5,744.8,92,?,negative
autumn,'09:00',10.4,744.1,91,2,negative
autumn,'06:00',10.8,744.4,91,?,negative
autumn,'03:00',12.2,745.1,86,?,negative
autumn,'00:00',13.1,746.6,91,?,negative
autumn,'21:00',12.1,747.9,94,0.6,negative
autumn,'18:00',12.8,749.2,88,?,negative
autumn,'15:00',12.9,750.4,96,?,negative
autumn,'12:00',10.2,751.1,97,?,negative
autumn,'09:00',8.7,751.9,99,1,negative
autumn,'06:00',8.5,752.6,95,?,negative
autumn,'03:00',8.7,753.1,97,?,negative
autumn,'00:00',9.1,753.6,97,?,negative
autumn,'21:00',9.5,754.0,97,4,negative
autumn,'18:00',10.1,754.4,97,?,negative
autumn,'15:00',10.1,755.0,96,?,negative
autumn,'12:00',10.2,755.8,94,?,negative
autumn,'09:00',9.6,756.6,92,0.1,negative
autumn,'06:00',9.6,757.8,88,?,negative
autumn,'03:00',9.6,759.4,80,?,positive
autumn,'00:00',9.8,761.2,68,?,positive
autumn,'21:00',8.1,763.2,87,?,negative
autumn,'18:00',10.7,764.6,67,?,positive
autumn,'15:00',12.3,765.9,63,?,positive
autumn,'12:00',10.6,767.4,74,?,positive
autumn,'09:00',5.9,768.0,97,?,negative
autumn,'06:00',4.9,768.0,95,?,negative
autumn,'03:00',5.6,768.0,92,?,negative
autumn,'00:00',7.3,767.9,87,?,negative
autumn,'21:00',10.0,767.2,78,?,positive
autumn,'18:00',11.9,766.0,63,?,positive
autumn,'15:00',11.9,764.7,65,?,positive
autumn,'12:00',11.4,763.0,84,?,negative
autumn,'09:00',10.1,760.8,77,?,positive
autumn,'06:00',9.6,758.8,80,?,positive
autumn,'03:00',10.3,757.7,74,?,positive
autumn,'00:00',12.7,756.8,70,?,positive
autumn,'21:00',15.0,755.6,84,?,negative
autumn,'18:00',16.3,755.6,83,?,negative
autumn,'15:00',14.9,756.2,89,?,negative
autumn,'12:00',13.6,757.6,95,?,negative
autumn,'09:00',12.6,758.5,99,0.6,negative
autumn,'06:00',11.5,759.6,99,?,negative
autumn,'03:00',10.9,760.4,97,?,negative
autumn,'00:00',11.6,761.0,95,?,negative
autumn,'21:00',11.9,761.8,92,0.4,negative
autumn,'18:00',12.3,761.7,87,?,negative
autumn,'15:00',13.3,762.3,68,?,positive
autumn,'12:00',11.9,761.8,78,?,positive
autumn,'09:00',8.7,760.6,91,?,negative
autumn,'06:00',7.5,759.7,93,?,negative
autumn,'03:00',9.9,758.7,84,?,negative
autumn,'00:00',10.9,758.0,75,?,positive
autumn,'21:00',12.3,758.3,69,?,positive
autumn,'18:00',12.6,758.7,78,?,positive
autumn,'15:00',13.5,759.7,70,?,positive
autumn,'12:00',12.2,760.0,76,?,positive
autumn,'09:00',11.7,760.1,78,?,positive
autumn,'06:00',10.2,760.6,84,?,negative
autumn,'03:00',10.8,761.1,79,?,positive
autumn,'00:00',12.0,761.2,76,?,positive
autumn,'21:00',12.1,761.2,90,5,negative
autumn,'18:00',13.6,760.6,85,?,negative
autumn,'15:00',13.5,759.8,96,?,negative
autumn,'12:00',11.9,759.8,96,?,negative
autumn,'09:00',10.5,761.3,94,0.5,negative
autumn,'06:00',9.3,763.3,97,?,negative
autumn,'03:00',9.3,764.6,90,?,negative
autumn,'00:00',9.3,765.8,83,?,negative
autumn,'21:00',10.2,766.2,82,?,negative
autumn,'18:00',11.3,766.4,71,?,positive
autumn,'15:00',11.3,766.6,66,?,positive
autumn,'12:00',10.5,766.4,71,?,positive
autumn,'09:00',9.0,766.0,78,?,positive
autumn,'06:00',7.9,765.4,81,?,negative
autumn,'03:00',6.9,765.0,88,?,negative
autumn,'00:00',7.5,764.8,83,?,negative
autumn,'21:00',9.3,763.8,73,?,positive
autumn,'18:00',11.4,762.8,65,?,positive
autumn,'15:00',12.3,761.3,63,?,positive
autumn,'12:00',10.9,760.0,71,?,positive
autumn,'09:00',8.9,758.6,85,?,negative
autumn,'06:00',8.9,757.4,90,?,negative
autumn,'03:00',8.9,756.1,90,?,negative
autumn,'00:00',9.9,754.8,89,?,negative
autumn,'21:00',10.0,753.3,88,0.1,negative
autumn,'18:00',11.1,751.8,70,?,positive
autumn,'15:00',12.6,750.4,70,?,positive
autumn,'12:00',10.8,749.6,73,?,positive
autumn,'09:00',9.3,748.5,92,9,negative
autumn,'06:00',10.0,748.4,90,?,negative
autumn,'03:00',9.7,748.5,90,?,negative
autumn,'00:00',10.6,748.6,86,?,negative
autumn,'21:00',10.7,749.0,87,8,negative
autumn,'18:00',11.3,748.8,85,?,negative
autumn,'15:00',9.2,748.9,90,?,negative
autumn,'12:00',12.6,748.1,77,?,positive
autumn,'09:00',11.3,748.5,87,?,negative
autumn,'06:00',10.4,749.1,88,?,negative
autumn,'03:00',12.7,749.6,86,?,negative
autumn,'00:00',13.9,750.2,88,?,negative
autumn,'21:00',15.2,751.4,76,0.9,positive
autumn,'18:00',15.1,753.2,81,?,negative
autumn,'15:00',14.9,754.2,87,?,negative
autumn,'12:00',13.9,754.8,96,?,negative
autumn,'09:00',14.1,755.2,95,18,negative
autumn,'06:00',14.0,755.2,99,?,negative
autumn,'03:00',13.9,756.4,99,?,negative
autumn,'00:00',13.0,758.2,99,?,negative
autumn,'21:00',14.0,760.4,89,0.4,negative
autumn,'18:00',14.9,761.2,84,?,negative
autumn,'15:00',15.2,762.0,84,?,negative
autumn,'12:00',14.1,762.3,91,?,negative
autumn,'09:00',13.4,762.2,91,?,negative
autumn,'06:00',12.6,761.3,95,?,negative
autumn,'03:00',13.1,760.9,94,?,negative
autumn,'00:00',13.2,760.4,94,?,negative
autumn,'21:00',13.2,760.5,96,5,negative
autumn,'18:00',14.8,760.1,84,?,negative
autumn,'15:00',14.7,759.7,94,?,negative
autumn,'12:00',12.5,759.3,97,?,negative
autumn,'09:00',11.8,760.0,96,21,negative
autumn,'06:00',11.6,760.7,96,?,negative
autumn,'03:00',11.5,762.8,95,?,negative
autumn,'00:00',11.1,764.6,92,?,negative
autumn,'21:00',11.6,765.2,84,1,negative
autumn,'18:00',13.6,765.7,66,?,positive
autumn,'15:00',14.5,766.6,61,?,positive
autumn,'12:00',13.7,767.3,66,?,positive
autumn,'09:00',9.7,767.2,77,?,positive
autumn,'06:00',7.7,767.0,91,?,negative
autumn,'03:00',8.1,766.4,91,?,negative
autumn,'00:00',8.9,766.1,85,?,negative
autumn,'21:00',10.2,765.4,78,?,positive
autumn,'18:00',14.8,764.1,63,?,positive
autumn,'15:00',14.6,764.0,63,?,positive
autumn,'12:00',13.5,763.6,72,?,positive
autumn,'09:00',9.4,762.6,100,0.1,negative
autumn,'06:00',9.3,761.6,98,?,negative
autumn,'03:00',11.8,760.6,92,?,negative
autumn,'00:00',12.9,759.9,93,?,negative
autumn,'21:00',13.1,759.3,89,0.1,negative
autumn,'18:00',14.3,758.6,83,?,negative
autumn,'15:00',14.5,758.0,84,?,negative
autumn,'12:00',15.0,757.2,73,?,positive
autumn,'09:00',11.1,756.4,86,?,negative
autumn,'06:00',9.5,755.6,94,?,negative
autumn,'03:00',9.9,754.6,92,?,negative
autumn,'00:00',11.8,753.4,87,?,negative
autumn,'21:00',12.3,752.6,87,4,negative
autumn,'18:00',13.1,751.4,89,?,negative
autumn,'15:00',13.9,749.8,93,?,negative
autumn,'12:00',13.7,748.0,96,?,negative
autumn,'09:00',10.9,747.1,96,4,negative
autumn,'06:00',10.7,746.9,95,?,negative
autumn,'03:00',10.8,747.6,79,?,positive
autumn,'00:00',12.8,747.8,73,?,positive
autumn,'21:00',13.6,748.1,74,1,positive
autumn,'18:00',15.4,747.7,74,?,positive
autumn,'15:00',14.9,746.8,79,?,positive
autumn,'12:00',14.9,745.3,73,?,positive
autumn,'09:00',13.6,743.9,86,2,negative
autumn,'06:00',14.1,743.2,84,?,negative
autumn,'03:00',13.5,743.2,87,?,negative
autumn,'00:00',13.3,743.0,87,?,negative
autumn,'21:00',13.1,743.4,86,0.6,negative
autumn,'18:00',15.3,743.5,66,?,positive
autumn,'15:00',15.5,743.1,63,?,positive
autumn,'12:00',15.4,742.6,70,?,positive
autumn,'09:00',14.7,742.5,78,?,positive
autumn,'06:00',13.6,743.1,83,?,negative
autumn,'03:00',14.9,743.8,83,?,negative
autumn,'00:00',14.9,744.6,87,?,negative
autumn,'21:00',15.6,745.0,86,0.4,negative
autumn,'18:00',16.1,745.7,83,?,negative
autumn,'15:00',15.6,746.5,86,?,negative
autumn,'12:00',16.5,747.8,78,?,positive
autumn,'09:00',14.7,749.2,93,6,negative
autumn,'06:00',13.4,750.4,96,?,negative
autumn,'03:00',13.6,751.6,89,?,negative
autumn,'00:00',13.9,753.1,84,?,negative
autumn,'21:00',14.5,754.6,82,?,negative
autumn,'18:00',15.9,755.6,76,?,positive
autumn,'15:00',14.7,756.9,83,?,negative
autumn,'12:00',13.0,757.8,89,?,negative
autumn,'09:00',11.1,758.2,94,?,negative
autumn,'06:00',10.7,758.5,97,?,negative
autumn,'03:00',10.5,758.5,94,?,negative
autumn,'00:00',12.4,758.1,91,?,negative
autumn,'21:00',14.1,758.2,82,?,negative
autumn,'18:00',16.5,757.6,84,?,negative
autumn,'15:00',15.3,757.1,81,?,negative
autumn,'12:00',14.1,755.5,85,?,negative
autumn,'09:00',12.4,755.5,95,?,negative
autumn,'06:00',11.3,754.5,100,?,negative
autumn,'03:00',11.7,753.6,96,?,negative
autumn,'00:00',12.5,752.9,95,?,negative
autumn,'21:00',13.7,752.6,93,5,negative
autumn,'18:00',14.9,751.9,87,?,negative
autumn,'15:00',15.5,751.5,88,?,negative
autumn,'12:00',16.8,750.8,76,?,positive
autumn,'09:00',13.3,750.6,94,0.5,negative
autumn,'06:00',12.6,750.2,97,?,negative
autumn,'03:00',11.9,?,96,?,negative
autumn,'00:00',12.3,749.6,95,?,negative
autumn,'21:00',14.6,749.3,77,0.1,positive
autumn,'18:00',16.9,748.6,72,?,positive
autumn,'15:00',16.3,748.3,72,?,positive
autumn,'12:00',15.8,747.9,75,?,positive
autumn,'09:00',12.9,747.3,91,?,negative
autumn,'06:00',12.4,746.9,94,?,negative
autumn,'03:00',12.7,746.6,92,?,negative
autumn,'00:00',14.3,746.7,92,?,negative
autumn,'21:00',15.7,746.6,81,5,negative
autumn,'18:00',16.9,746.6,74,?,positive
autumn,'15:00',17.3,747.0,76,?,positive
autumn,'12:00',15.1,747.8,93,?,negative
autumn,'09:00',14.3,748.8,95,3,negative
autumn,'06:00',14.6,749.5,93,?,negative
autumn,'03:00',15.1,750.6,93,?,negative
autumn,'00:00',15.5,751.5,93,?,negative
autumn,'21:00',15.8,752.8,90,0.6,negative
autumn,'18:00',16.3,753.6,85,?,negative
autumn,'15:00',15.3,755.0,96,?,negative
autumn,'12:00',15.3,756.3,92,?,negative
autumn,'09:00',14.4,757.1,94,0.9,negative
autumn,'06:00',14.7,758.0,93,?,negative
autumn,'03:00',15.7,758.9,80,?,positive
autumn,'00:00',16.1,759.8,73,?,positive
autumn,'21:00',17.7,760.2,61,?,positive
autumn,'18:00',20.3,760.6,51,?,positive
autumn,'15:00',20.9,761.6,51,?,positive
autumn,'12:00',18.1,762.8,58,?,positive
autumn,'09:00',13.9,764.0,70,?,positive
autumn,'06:00',10.8,764.8,85,?,negative
autumn,'03:00',12.2,765.4,76,?,positive
autumn,'00:00',13.8,765.8,74,?,positive
autumn,'21:00',14.9,765.9,74,?,positive
autumn,'18:00',18.4,766.0,45,?,positive
autumn,'15:00',17.8,766.6,53,?,positive
autumn,'12:00',16.0,767.0,54,?,positive
autumn,'09:00',13.4,766.8,84,?,negative
autumn,'06:00',8.9,766.5,100,?,negative
autumn,'03:00',9.4,766.3,100,?,negative
autumn,'00:00',10.9,765.8,92,?,negative
autumn,'21:00',12.9,765.2,85,?,negative
autumn,'18:00',16.1,764.8,62,?,positive
autumn,'15:00',15.7,764.8,61,?,positive
autumn,'12:00',14.3,764.1,65,?,positive
autumn,'09:00',12.1,763.5,83,?,negative
autumn,'06:00',11.9,762.8,85,?,negative
autumn,'03:00',12.5,762.0,81,?,negative
autumn,'00:00',12.5,761.2,88,?,negative
autumn,'21:00',14.1,760.3,87,4,negative
autumn,'18:00',16.3,759.2,72,?,positive
autumn,'15:00',14.7,758.8,87,?,negative
autumn,'12:00',15.7,757.7,79,?,positive
autumn,'09:00',14.1,757.3,89,0.1,negative
autumn,'06:00',13.6,756.9,94,?,negative
autumn,'03:00',13.9,756.4,91,?,negative
autumn,'00:00',14.5,756.2,90,?,negative
autumn,'21:00',15.1,756.0,82,0.1,negative
autumn,'18:00',17.1,755.7,72,?,positive
autumn,'15:00',17.3,755.7,63,?,positive
autumn,'12:00',16.2,755.8,73,?,positive
autumn,'09:00',14.1,755.6,89,?,negative
autumn,'06:00',12.3,755.6,95,?,negative
autumn,'03:00',12.3,755.6,97,?,negative
autumn,'00:00',13.1,755.6,94,?,negative
autumn,'21:00',14.1,755.6,93,10,negative
autumn,'18:00',15.7,755.3,84,?,negative
autumn,'15:00',14.4,755.0,88,?,negative
autumn,'12:00',15.7,755.1,83,?,negative
autumn,'09:00',13.9,755.0,89,0.3,negative
autumn,'06:00',13.1,754.6,94,?,negative
autumn,'03:00',13.0,754.4,91,?,negative
autumn,'00:00',14.1,754.4,87,?,negative
summer,'21:00',15.5,754.4,73,0.6,positive
summer,'18:00',16.7,754.3,69,?,positive
summer,'15:00',15.3,754.7,83,?,negative
summer,'12:00',14.3,755.0,88,?,negative
summer,'09:00',13.4,754.6,93,1,negative
summer,'06:00',13.3,754.2,84,?,negative
summer,'03:00',14.7,754.0,81,?,negative
summer,'00:00',15.3,754.1,82,?,negative
summer,'21:00',15.7,753.8,81,3,negative
summer,'18:00',16.1,753.4,81,?,negative
summer,'15:00',17.9,752.7,65,?,positive
summer,'12:00',15.6,751.4,77,?,positive
summer,'09:00',13.7,751.6,92,4,negative
summer,'06:00',14.3,752.8,85,?,negative
summer,'03:00',14.3,754.5,83,?,negative
summer,'00:00',15.9,755.7,79,?,positive
summer,'21:00',18.2,756.2,62,?,positive
summer,'18:00',19.7,757.0,53,?,positive
summer,'15:00',19.8,757.7,57,?,positive
summer,'12:00',19.2,758.7,64,?,positive
summer,'09:00',15.9,758.6,83,0.7,negative
summer,'06:00',15.3,758.8,87,?,negative
summer,'03:00',17.2,759.0,87,?,negative
summer,'00:00',17.6,759.1,89,?,negative
summer,'21:00',20.7,758.3,85,?,negative
summer,'18:00',26.3,757.7,50,?,positive
summer,'15:00',27.2,758.2,50,?,positive
summer,'12:00',23.9,759.2,60,?,positive
summer,'09:00',18.1,760.3,73,?,positive
summer,'06:00',16.3,761.2,79,?,positive
summer,'03:00',17.9,762.2,72,?,positive
summer,'00:00',19.9,763.0,63,?,positive
summer,'21:00',22.5,763.0,51,?,positive
summer,'18:00',24.7,763.7,46,?,positive
summer,'15:00',25.1,765.0,46,?,positive
